gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,0,0,1.5729808767233588,1,1,1.397182667220744,2.3574457914677684,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0
1,0,1,1,0.5549717837226001,1,0,-0.2612907389450469,0.1236925562329735,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0
0,0,1,1,1.6137012404433893,1,0,0.9268941161737314,1.9647047573175414,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-0.4223169455581282,1,1,0.3735157151184122,-0.21888598007083607,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,0,1,0,-1.2774445836787656,1,0,-0.3011738669490337,-0.9812059451440526,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,1,1.6137012404433893,1,1,1.7162476912526399,2.7633561357386247,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,0.35136996512244845,1,1,-1.3132082400502028,-0.5661631144578853,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,0,1,0,0.8400143297628127,1,1,1.0000131841810405,1.200222995943116,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,1
0,0,1,1,1.2064976032430856,1,1,1.2093996062019723,1.9229467940707217,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-1.2367242199587352,1,1,1.0382345151848615,-0.9286610595371191,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,1.4915401492832983,1,1,0.9484974771758907,1.8169305387277654,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0
0,0,0,0,-1.1552834925186746,1,1,-0.6468276429835875,-0.918888857889818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-0.9516816739185228,1,1,-0.17487729493640844,-0.771930827699478,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
1,0,0,0,1.247217966963116,1,0,0.22395398510346112,1.0132055567426206,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0
1,0,0,0,-1.1145631287986442,1,0,-0.5853411539774409,-0.9073298654221298,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.35136996512244845,1,0,-1.4660935640654862,-0.6373259192303314,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,-1.1145631287986442,1,1,0.9684390411778845,-0.7909899297836049,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1
1,1,1,0,-1.2367242199587352,1,1,1.0216165451832002,-0.9256389565446128,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0
1,0,1,0,0.025607055362205634,1,1,-0.12336158793125872,-0.11529623078025714,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0
1,0,0,0,-1.2774445836787656,1,0,-1.5142856770703037,-0.9973091216734653,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,0,0.758573602322752,1,0,-1.304899255049372,-0.4405142192366039,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,0,-0.9924020376385531,1,0,1.2160467942026365,-0.6614365657325892,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,-1.0331224013585834,1,0,0.29873485011093664,-0.7652689656284059,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-1.1145631287986442,1,0,1.3074456292117733,-0.7667028101139015,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,1
0,0,0,0,-1.2774445836787656,1,0,0.5114448661322006,-0.9704190227839389,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,0,0,0,-0.5444780367182193,0,1,-0.6617838159850825,-0.611560836783271,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1
0,0,0,0,0.14776814652229667,1,1,1.1429277261953275,0.5893611268301029,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,1.4508197855632678,1,1,-0.3427187919531868,0.6155453330498467,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
0,1,0,0,0.26992923768238775,1,1,1.1628692901973208,0.7748344258154495,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,1,0,0,-0.7073594915983407,1,1,0.5131066631323666,-0.46874992602790305,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,1.6137012404433893,1,0,-1.4544609850643233,-0.3467628490311183,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,0,-1.0331224013585834,0,0,-1.0157465770204666,-0.8925722967944899,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,1,0,1.5729808767233588,1,0,-1.3397969920528607,-0.24224661561144992,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,-0.748079855318371,1,1,0.022876548083360315,-0.5921267292183221,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,1,0,-0.4223169455581282,1,1,-1.4727407520661506,-0.7977400284384,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,1,0,0,1.6137012404433893,1,1,1.7478218342557958,2.7161495634469213,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,0,0.7992939660427822,1,1,0.8919963791702424,1.0359264770512442,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0
0,0,0,0,0.10704778280226633,1,1,-0.08846385092776998,-0.08101631800394556,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,1,0.7178532386027215,1,0,-1.4827115340671475,-0.5950826547730361,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,0,1.002895784642934,1,1,1.1595456961969886,1.4194247290565067,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,1.4100994218432374,1,1,1.5816421342391835,2.25387810132312,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
1,0,0,0,-0.8702409464784621,1,1,0.4898415051300408,-0.6547526445155863,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,0,1,0,0.10704778280226633,1,1,0.14086413509515497,0.07145649866906997,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0
1,1,1,0,-1.2774445836787656,1,1,0.2920876621102721,-0.9733308300467916,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.13727439951791576,1,1,0.31369102311243185,-0.12639198118340053,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,-0.015113308357824713,1,0,-1.4694171580658184,-0.7170035543320288,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,-0.5037576729981889,1,1,-0.4307940329619915,-0.5540747024878603,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,1,-0.4223169455581282,1,0,-1.5192710680708021,-0.8054607295141458,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0,0,0,0,-0.2594354906780068,1,1,0.3386179781149237,-0.19623123720000457,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,0,0,-0.4223169455581282,0,0,-0.2662761299455452,-0.43010230235731234,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,0,1.5322605130033284,1,0,-1.3165318340505352,-0.14950996611877676,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,1,1.4508197855632678,1,0,0.682609957149311,1.447197193783261,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-0.62591876415828,1,1,0.8703930181680831,-0.2945047323212841,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,0,-1.2367242199587352,0,1,-1.125425179031431,-0.9797279823666953,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.9214550572028734,1,0,-1.4976677070686424,-0.5028092473449077,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
1,0,0,0,0.22920887396235737,1,1,1.332372584214265,0.7092084666716095,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0
0,0,1,1,-1.0331224013585834,0,0,-1.0007904040189717,-0.8969841259806304,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,1,1,-1.1145631287986442,1,1,0.6975661301508063,-0.7980047381895683,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,0,0,0,0.35136996512244845,1,1,1.1312951471941644,0.7409295185199598,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-0.8702409464784621,1,1,0.004596781081533054,-0.6898487456913341,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,0,1.5729808767233588,1,1,0.6161380771426661,1.5947728800596608,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,0,-0.055833672077855064,1,1,0.2920876621102721,-0.08165603323593584,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,0,1.4508197855632678,1,1,0.8654076271675846,1.774929924875708,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,0,1.6137012404433893,1,1,1.111353583192171,2.0895154049934557,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,0,1,1,-0.3408762181180675,1,0,-0.013682985920294679,-0.31813007761306644,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0
0,0,0,0,-0.8702409464784621,1,1,1.1961052302006432,-0.5073534314066324,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,-1.2367242199587352,1,1,-0.08680205392760396,-0.9558820456156061,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
1,0,1,1,1.6137012404433893,1,1,1.4503601712260603,2.4209981908941223,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
0,0,0,0,-0.8295205827584317,1,0,-1.4976677070686424,-0.9085651775942493,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,1,-0.015113308357824713,1,0,0.6294324531439953,0.15598714587552204,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,1,0,0,-1.2774445836787656,1,1,0.27380789510844483,-0.9735734806520294,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,-0.8295205827584317,1,1,-1.4494755940638249,-0.8707558014690251,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.43281069256250915,1,1,1.217708591202803,0.9918964217735619,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,-0.8295205827584317,1,0,-1.4527991880641573,-0.8901678498880433,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,-0.2594354906780068,0,0,-0.3393951979528547,-0.40451369307769747,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0
0,0,0,0,-1.2774445836787656,1,1,0.18240906009930805,-0.974786733678218,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.8702409464784621,1,0,-1.38300371405718,-0.8976017820666901,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1,0,0,0,-0.1779947632379461,0,1,-1.152013931034089,-0.6480466641526529,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,1,1,0,1.369379058123207,1,1,0.5247392421335293,1.317092351083978,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,1
1,0,1,1,-0.5037576729981889,1,0,1.0648232671875193,-0.19987099627857047,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
0,0,1,0,1.2064976032430856,1,1,1.3140928172124378,1.9120495759809544,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,1,0,0,-1.2774445836787656,1,1,0.31369102311243185,-0.9730440611496927,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,1,-0.46303730927815856,1,0,0.5180920541328647,-0.23494503830838742,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-1.2774445836787656,0,1,-1.3397969920528607,-0.9949929113507416,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,1,0.22920887396235737,1,1,1.001674981181207,0.5896478957272021,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
1,0,1,1,-0.5851984004382496,1,0,0.6144762801425001,-0.29496797438582883,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
1,0,1,0,1.125056875803025,1,1,-1.4710789550659844,-0.4768897508763323,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,1.5322605130033284,1,1,0.8471278601657574,1.8115922254125354,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0
0,0,1,1,1.4100994218432374,1,1,0.17077648109814536,1.0306764003197366,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0
1,0,1,1,-1.1145631287986442,1,1,-1.2916048790480432,-0.9462201396979583,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1
1,0,1,0,1.369379058123207,1,0,1.6963061272506461,2.498161083359719,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,1,0,1.6137012404433893,1,0,-1.3082228490497045,-0.2129300106695464,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,0,1.6137012404433893,1,1,0.642726829145324,1.6985170433717545,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
1,0,0,1,-1.1960038562387048,1,1,-1.4860351280674797,-0.972492582501425,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,0.6364125111626608,1,1,-1.4860351280674797,-0.5487143300266996,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,-1.0331224013585834,1,1,0.33695618111475767,-0.767033697302862,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,-1.2367242199587352,1,0,0.8504514541660894,-0.9217344877148785,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,0,0,0.7992939660427822,1,1,1.2725478922082847,1.3610782880697987,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,0.22920887396235737,1,1,-1.481049737066981,-0.6766353172788433,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,1,1.6137012404433893,1,0,-1.4760643460664828,-0.4082416887399861,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,1,0,0,-0.9516816739185228,1,1,0.32532360211359457,-0.7309669937061635,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,1.002895784642934,1,0,-1.504314895069307,-0.4906546579370907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,1,-0.7888002190384014,1,0,-0.6900343649879066,-0.7148858763226814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,1,0,0.3106496014024181,1,1,1.3705939152180862,0.8377691691557435,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,0,1,1,0.26992923768238775,1,1,-1.4926823160681442,-0.6286566748795653,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,0,0,0.025607055362205634,1,1,1.5184938482328711,0.6069422661368727,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.6364125111626608,1,0,-1.3547531650543558,-0.48383838184450356,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,0,0,-0.9109613101984924,0,1,-1.166970104035584,-0.8772191312267209,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.8702409464784621,1,0,0.3868100911197414,-0.6357597198692515,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,0,0.5956921474426305,1,0,-1.2583689390447208,-0.45392617996247103,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
1,0,0,0,-1.2774445836787656,1,1,0.47156173812821356,-0.9709484422862759,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.7992939660427822,1,1,0.8138919201624348,1.0467795768491495,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,1,0,1.369379058123207,1,0,0.6809481601491449,1.437645583595267,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0
0,1,1,1,-0.8702409464784621,1,1,0.4433111891253892,-0.6242227865474942,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,1,0.5549717837226001,1,1,0.5064594751317021,0.657347414588528,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,0,0.47353105628253944,1,1,1.0415581091851935,0.9195865414127193,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,1,1.5729808767233588,1,1,1.3406815692150957,2.3243129542798533,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,1,1,-0.4223169455581282,1,0,-0.3194536339508612,-0.47369117471638045,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,1,1,-0.38159658183809786,1,1,0.4117370461222332,-0.229562606701296,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
1,1,1,0,0.7992939660427822,1,1,1.3107692232121058,1.4508810711536886,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,1.6137012404433893,1,0,-1.5076384890696393,-0.4043372199102518,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,0.3106496014024181,1,1,0.6676537841478158,0.4514694056172818,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
0,0,1,0,1.4915401492832983,1,1,1.0266019361836989,1.9696460060060186,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0
0,1,0,0,-0.13727439951791576,1,0,1.1263097561936661,0.25721656655151565,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
1,1,0,0,1.6137012404433893,1,0,1.6298342472440013,2.455653109151256,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,1,0,0.43281069256250915,1,1,0.9883806051798778,0.8281293223840267,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,1,1,1.4100994218432374,1,0,-1.2783105030467143,-0.2606660024635865,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,0.9214550572028734,1,0,-1.4544609850643233,-0.47181614731227073,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,0,1.5729808767233588,1,1,-1.3381351950526947,-0.204503416924018,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0,0,1,-0.30015585439803716,1,0,-1.4860351280674797,-0.7976738510006077,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,-1.2774445836787656,1,0,-1.4561227820644893,-0.9965370515658908,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,1.6137012404433893,1,0,1.476948923228718,2.4699915540062127,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,0,0.7992939660427822,1,1,0.35357415111641893,0.6995906790458232,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0
0,0,0,0,-0.4223169455581282,1,1,-1.5126238800701375,-0.8237698206366288,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,0,1.4508197855632678,1,0,0.39844267012090406,1.3030406751261203,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0
1,0,1,0,-0.9109613101984924,1,1,0.1774236690988095,-0.7147535214470971,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,-0.9109613101984924,1,1,1.1794872601989819,-0.536074439408407,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,0.9214550572028734,1,1,1.2941512532104444,1.4898816411591704,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,0,0,0.9621754209229036,1,0,-1.3248408190513656,-0.41724182027971274,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1
0,1,1,1,0.5549717837226001,1,1,1.5101848632320405,1.1878257559300616,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-1.2774445836787656,1,1,0.6593447991469852,-0.9684557587961065,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,0,0,0,0.43281069256250915,1,1,0.35191235411625243,0.38897584519560163,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,1,1,0,0.26992923768238775,1,1,1.3589613362169235,0.884600735966625,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,0.7178532386027215,0,1,-0.6750781919864114,-0.04027307546993811,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0
0,0,0,0,-1.0738427650786138,1,0,-1.4976677070686424,-0.9486245866044049,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,1,1,0.5142514200025698,1,0,-1.3397969920528607,-0.5256625225291155,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,-0.4223169455581282,0,1,-0.47067716096597834,-0.5322582071623956,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,1.6137012404433893,1,0,-1.3181936310507012,-0.1861281483637429,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,-1.0331224013585834,1,1,1.1844726511994805,-0.6903340469018096,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-1.2774445836787656,1,1,-1.4960059100684764,-0.9970664710682275,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,1.6137012404433893,1,1,1.7179094882528059,2.529661543748763,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,1,0,-0.9109613101984924,1,1,0.9219087251732329,-0.5936708694334712,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
1,1,1,0,-1.2774445836787656,0,0,-0.8163309370005319,-0.9880442803825703,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,0,0.6364125111626608,1,1,0.15914390209698223,0.509948201479574,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,0
1,0,0,0,-0.2594354906780068,1,1,-1.5009913010689746,-0.7976076735628157,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,1,0,1.4508197855632678,1,0,0.8454660631655913,1.7726357736989147,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0
0,0,1,0,0.7178532386027215,1,0,0.36354493311741554,0.7043333954209242,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,0,1,0,1.6137012404433893,1,1,1.6879971422498155,2.6615090589765713,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,0,-0.62591876415828,1,0,-1.4660935640654862,-0.8599247608170503,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,1,0,1.369379058123207,1,1,1.4154624342225712,2.1054200492094926,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,1,0,-0.62591876415828,1,0,0.8454660631655913,-0.3642336926082347,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1,0,1,0,-0.5037576729981889,1,1,-0.020330173920958795,-0.4435142630831794,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,0
